RelTime,UT,x,y,z
5931,2016-Mar-28 12:00,0.5686122930118731,-0.4601020296387957,-0.15669168445656817
5932,2016-Mar-29 12:00,0.5819717478111036,-0.4441943489205897,-0.1504372826284037
5933,2016-Mar-30 12:00,0.5949188799594888,-0.42797166554712435,-0.1440764769180074
5934,2016-Mar-31 12:00,0.6074436311771655,-0.41144486953203263,-0.13761336386158082
5935,2016-Apr-01 12:00,0.6195362303337735,-0.39462540463518553,-0.13105232197535888
5936,2016-Apr-02 12:00,0.6311875678067809,-0.3775248433893024,-0.12439766895279267
5937,2016-Apr-03 12:00,0.6423887614213812,-0.3601552133327232,-0.11765474464616275
5938,2016-Apr-04 12:00,0.6531317613783164,-0.3425286999624089,-0.11082778516348289
5939,2016-Apr-05 12:00,0.6634090207652165,-0.32465741194882763,-0.10392207594314208
5940,2016-Apr-06 12:00,0.6732130465589831,-0.3065549338312104,-0.09694217855039605
5941,2016-Apr-07 12:00,0.6825374707776259,-0.288233814863868,-0.08989301476443404
5942,2016-Apr-08 12:00,0.6913760759587234,-0.26970745322301276,-0.08278024089034272
5943,2016-Apr-09 12:00,0.6997234610796124,-0.2509891714604512,-0.07560846337642198
5944,2016-Apr-10 12:00,0.7075744352255434,-0.23209309400224049,-0.06838340714352377
5945,2016-Apr-11 12:00,0.7149247964028339,-0.21303266877778987,-0.06110976592053681
5946,2016-Apr-12 12:00,0.721770625507479,-0.19382209755449775,-0.05379301481188051
5947,2016-Apr-13 12:00,0.728108837823922,-0.1744747713201336,-0.04643870094335744
5948,2016-Apr-14 12:00,0.7339367652115878,-0.1550048027928335,-0.039051725875162265
5949,2016-Apr-15 12:00,0.7392521688850612,-0.1354269972908885,-0.031637441025635295
5950,2016-Apr-16 12:00,0.7440536840546488,-0.11575468014750184,-0.02420165970648764
5951,2016-Apr-17 12:00,0.7483403315209816,-0.0960023422382405,-0.016748839890275303
5952,2016-Apr-18 12:00,0.7521117398512507,-0.07618398177818188,-0.009284642923884147
5953,2016-Apr-19 12:00,0.7553681438476402,-0.056313067361358,-0.0018141150482594171
5954,2016-Apr-20 12:00,0.7581102126861259,-0.03640414570096313,0.005657577624837417
5955,2016-Apr-21 12:00,0.7603392563439405,-0.01647006493818858,0.013125512134773793
5956,2016-Apr-22 12:00,0.7620570312181835,0.003474754699658961,0.020584268381422143
5957,2016-Apr-23 12:00,0.7632658230466198,0.023417662612437575,0.028029401708621827
5958,2016-Apr-24 12:00,0.7639684035789127,0.04334504116061683,0.03545596641624301
5959,2016-Apr-25 12:00,0.7641680347386278,0.06324399530153753,0.04285888036855985
5960,2016-Apr-26 12:00,0.7638683819349912,0.08310181964817774,0.05023403971031314
5961,2016-Apr-27 12:00,0.763073596389931,0.10290602882648718,0.057576461712937586
5962,2016-Apr-28 12:00,0.7617883094111119,0.12264381922806213,0.06488177154750203
5963,2016-Apr-29 12:00,0.7600173868154387,0.14230375215823185,0.07214583392818008
5964,2016-Apr-30 12:00,0.7577663074796412,0.16187356782945717,0.07936400489883692
5965,2016-May-01 12:00,0.7550406213307537,0.18134238887082788,0.08653263327231356
5966,2016-May-02 12:00,0.7518465088936229,0.20069855411461365,0.09364756351185902
5967,2016-May-03 12:00,0.7481901924164075,0.21993181842546572,0.10070488820464012
5968,2016-May-04 12:00,0.7440786372686128,0.23903062806234923,0.10770095274739064
5969,2016-May-05 12:00,0.739518471050676,0.2579859547584984,0.11463198066018798
5970,2016-May-06 12:00,0.7345169923682161,0.2767874632399179,0.12149483589189648
5971,2016-May-07 12:00,0.7290819216048646,0.295425236020061,0.12828550704941943
5972,2016-May-08 12:00,0.7232205925583295,0.31389070963448845,0.1350013940449495
5973,2016-May-09 12:00,0.71694103261987,0.3321746466520349,0.1416394114289339
5974,2016-May-10 12:00,0.710251518737245,0.3502682039149305,0.14819637016236026
5975,2016-May-11 12:00,0.7031599582404647,0.3681639305191164,0.1546693645690947
5976,2016-May-12 12:00,0.6956748552106401,0.38585368335122705,0.16105577893002201
5977,2016-May-13 12:00,0.6878046047299081,0.40333021165371385,0.16735290769397676
5978,2016-May-14 12:00,0.6795581880749058,0.4205855614786167,0.17355873286025195
5979,2016-May-15 12:00,0.6709439676574994,0.43761373721219976,0.17967038206600638
5980,2016-May-16 12:00,0.6619707814491919,0.45440798074851907,0.1856860684894488
5981,2016-May-17 12:00,0.6526475733784478,0.47096189809433087,0.19160393658297192
5982,2016-May-18 12:00,0.6429835324256507,0.48726957551442907,0.19742128256314034
5983,2016-May-19 12:00,0.6329872584697563,0.5033257067910508,0.2031369001045274
5984,2016-May-20 12:00,0.6226678964933033,0.519124968341163,0.20874874372843172
5985,2016-May-21 12:00,0.6120345657134806,0.5346623288623845,0.21425510394075134
5986,2016-May-22 12:00,0.6010958656462058,0.5499333945974834,0.2196550096440644
5987,2016-May-23 12:00,0.5898613550663115,0.5649333447767602,0.22494665675134728
5988,2016-May-24 12:00,0.5783397299382779,0.5796584905379807,0.23012859180772952
5989,2016-May-25 12:00,0.5665394904477341,0.594105262838949,0.2352001174938244
5990,2016-May-26 12:00,0.5544705762424428,0.6082693051691163,0.2401597092746524
5991,2016-May-27 12:00,0.5421410296814445,0.6221480382122887,0.24500660787591183
5992,2016-May-28 12:00,0.5295601810056757,0.6357379308123047,0.24974002987515903
5993,2016-May-29 12:00,0.5167365079058591,0.6490366065682389,0.25435876794193585
5994,2016-May-30 12:00,0.503678744781892,0.6620413639185615,0.2588623976537465
5995,2016-May-31 12:00,0.4903956676405287,0.6747498496754787,0.2632500774438567
5996,2016-Jun-01 12:00,0.47689536264621557,0.6871600976693389,0.26752176188651455
5997,2016-Jun-02 12:00,0.4631870779411365,0.6992699792216658,0.2716761818679325
5998,2016-Jun-03 12:00,0.4492787920719961,0.7110779750873822,0.2757132764399334
5999,2016-Jun-04 12:00,0.43517840455258944,0.7225827364497912,0.2796329851306149
6000,2016-Jun-05 12:00,0.42089487134947645,0.7337825860980313,0.2834348399467515
6001,2016-Jun-06 12:00,0.4064360428619849,0.744676692980215,0.2871183727829567
6002,2016-Jun-07 12:00,0.3918096151778828,0.7552642671372488,0.2906835297397538
6003,2016-Jun-08 12:00,0.37702313888447847,0.7655445394171851,0.2941306789317884
6004,2016-Jun-09 12:00,0.36208590453195455,0.7755163446913445,0.2974593735999961
6005,2016-Jun-10 12:00,0.3470037130472158,0.7851801800923246,0.30066959011937017
6006,2016-Jun-11 12:00,0.3317856092752614,0.7945349622557919,0.30376173579394233
6007,2016-Jun-12 12:00,0.3164383634472657,0.8035809203504631,0.30673581937404826
6008,2016-Jun-13 12:00,0.3009698197233287,0.8123179284702258,0.30959186629447366
6009,2016-Jun-14 12:00,0.2853864738469342,0.8207461581962248,0.3123307626890011
6010,2016-Jun-15 12:00,0.2696961323565842,0.8288660264382846,0.3149517343425178
6011,2016-Jun-16 12:00,0.25390513172166806,0.8366779099097734,0.3174557131279906
6012,2016-Jun-17 12:00,0.2380210417718462,0.8441821886562804,0.3198428132535514
6013,2016-Jun-18 12:00,0.22205006171101133,0.8513794207168035,0.3221140255915787
6014,2016-Jun-19 12:00,0.20599967617051096,0.8582703707241649,0.32426909276345367
6015,2016-Jun-20 12:00,0.18987594657158602,0.8648557761322965,0.3263090657324422
6016,2016-Jun-21 12:00,0.17368495967173955,0.871136887150458,0.32823374142973266
6017,2016-Jun-22 12:00,0.15743325710845227,0.8771144283256972,0.33004423545047845
6018,2016-Jun-23 12:00,0.14112802894401383,0.8827894286249788,0.3317408366713109
6019,2016-Jun-24 12:00,0.12477380868810595,0.8881632670989443,0.333324298832029
6020,2016-Jun-25 12:00,0.1083782784906776,0.8932368794453678,0.33479541222308706
6021,2016-Jun-26 12:00,0.09194586601770531,0.8980120485188646,0.3361541293137834
6022,2016-Jun-27 12:00,0.07548281204487035,0.9024898600519435,0.3374017467307994
6023,2016-Jun-28 12:00,0.058995342728010616,0.9066718157592817,0.33853872489875103
6024,2016-Jun-29 12:00,0.04248895504321904,0.9105593788530275,0.33956600032452994
6025,2016-Jun-30 12:00,0.025968428176854488,0.9141542404260272,0.34048410672831225
6026,2016-Jul-01 12:00,0.009440465818602096,0.9174580690291841,0.3412936133175207
6027,2016-Jul-02 12:00,-0.0070916206706435544,0.920472483349889,0.3419955716510474
6028,2016-Jul-03 12:00,-0.02362057274957041,0.9231992711143527,0.34259062802094853
6029,2016-Jul-04 12:00,-0.04014253577965826,0.925640263799094,0.34307946590157634
6030,2016-Jul-05 12:00,-0.05665236978771672,0.9277971582899716,0.34346325707844905
6031,2016-Jul-06 12:00,-0.07314499401103033,0.9296718632000703,0.3437427651950455
6032,2016-Jul-07 12:00,-0.08961540040206907,0.9312664990934038,0.3439183388550181
6033,2016-Jul-08 12:00,-0.10605928861551342,0.9325828230520425,0.34399126979056704
6034,2016-Jul-09 12:00,-0.12247176902092541,0.9336230113612431,0.34396198182790344
6035,2016-Jul-10 12:00,-0.13884794259664124,0.9343887905872447,0.3438323064154739
6036,2016-Jul-11 12:00,-0.1551837564398417,0.9348826470700091,0.3436018293413499
6037,2016-Jul-12 12:00,-0.1714750931553849,0.935106241662719,0.34327246342194656
6038,2016-Jul-13 12:00,-0.1877172817023821,0.93506186628476,0.34284478635000365
6039,2016-Jul-14 12:00,-0.2039057107624457,0.9347518584466223,0.3423194104149765
6040,2016-Jul-15 12:00,-0.22003714904184757,0.9341781196310494,0.3416974479644509
6041,2016-Jul-16 12:00,-0.23610637286743977,0.933343021821019,0.3409800520719043
6042,2016-Jul-17 12:00,-0.2521102853667083,0.9322486427273053,0.34016794841358144
6043,2016-Jul-18 12:00,-0.26804511741792425,0.9308970499278779,0.33926236737931
6044,2016-Jul-19 12:00,-0.2839058857000711,0.9292910424398738,0.3382636380728313
6045,2016-Jul-20 12:00,-0.2996903244171882,0.9274324794262057,0.33717259151746215
6046,2016-Jul-21 12:00,-0.3153934087717485,0.9253237378562886,0.3359910418288296
6047,2016-Jul-22 12:00,-0.33101233412004166,0.9229670343938359,0.3347194235535173
6048,2016-Jul-23 12:00,-0.34654289222676,0.9203647379023479,0.33335915422167717
6049,2016-Jul-24 12:00,-0.36198243145577547,0.9175191933370013,0.331910257456793
6050,2016-Jul-25 12:00,-0.3773261746061632,0.9144330698967893,0.33037421939582984
6051,2016-Jul-26 12:00,-0.3925721117483881,0.911108139774653,0.32875208566925235
6052,2016-Jul-27 12:00,-0.40771561621427677,0.9075472762748373,0.32704493664804785
6053,2016-Jul-28 12:00,-0.42275482010938564,0.9037523579969358,0.3252534035740073
6054,2016-Jul-29 12:00,-0.4376851956195709,0.8997263058740453,0.32337863175818526
6055,2016-Jul-30 12:00,-0.45250495384535794,0.8954709555274825,0.32142131438132854
6056,2016-Jul-31 12:00,-0.4672095911417598,0.8909891393728503,0.3193831488684493
6057,2016-Aug-01 12:00,-0.48179681644400163,0.8862831436829299,0.31726440462248623
6058,2016-Aug-02 12:00,-0.4962636596996264,0.8813554307525338,0.3150658645455689
6059,2016-Aug-03 12:00,-0.5106070409117975,0.8762081997900498,0.3127893231481336
6060,2016-Aug-04 12:00,-0.524823433177853,0.8708443056450459,0.3104356273952338
6061,2016-Aug-05 12:00,-0.5389114130020963,0.8652657219060618,0.3080046636155617
6062,2016-Aug-06 12:00,-0.5528666734774002,0.8594753085769394,0.305498812988038
6063,2016-Aug-07 12:00,-0.5666871541651777,0.8534752865427642,0.30291851229201255
6064,2016-Aug-08 12:00,-0.5803708209744165,0.8472678284207069,0.30026422049383933
6065,2016-Aug-09 12:00,-0.5939135789936633,0.8408560018755477,0.29753791595022805
6066,2016-Aug-10 12:00,-0.6073135572694477,0.834242110216058,0.29473961212171373
6067,2016-Aug-11 12:00,-0.6205685699201402,0.8274279483923218,0.2918713451880083
6068,2016-Aug-12 12:00,-0.6336755897921772,0.8204166594004026,0.28893317637618554
6069,2016-Aug-13 12:00,-0.6466314784936572,0.8132111917066264,0.285926191015087
6070,2016-Aug-14 12:00,-0.6594354977416468,0.8058126160297963,0.2828515000445765
6071,2016-Aug-15 12:00,-0.6720833077044656,0.7982247245014722,0.27971074559089076
6072,2016-Aug-16 12:00,-0.6845738041828092,0.7904492481914326,0.2765040781165845
6073,2016-Aug-17 12:00,-0.6969039906128026,0.7824891536864772,0.27323268021910324
6074,2016-Aug-18 12:00,-0.709072140390486,0.7743465139003324,0.2698972498340492
6075,2016-Aug-19 12:00,-0.7210752443702051,0.7660242232575472,0.26649952494718815
6076,2016-Aug-20 12:00,-0.7329116274573002,0.7575243443647995,0.2630402491778738
6077,2016-Aug-21 12:00,-0.7445790765723441,0.7488494441556491,0.25952018551761397
6078,2016-Aug-22 12:00,-0.7560748706257179,0.7400026374253362,0.2559401161404045
6079,2016-Aug-23 12:00,-0.767397318620098,0.7309858699720967,0.25230135602667003
6080,2016-Aug-24 12:00,-0.7785442078172343,0.721801629404987,0.2486052424967052
6081,2016-Aug-25 12:00,-0.7895130127151987,0.7124531459025278,0.2448521036148721
6082,2016-Aug-26 12:00,-0.800302619891185,0.7029417714326794,0.2410433149784161
6083,2016-Aug-27 12:00,-0.8109099593175523,0.6932712395620618,0.23717975620301987
6084,2016-Aug-28 12:00,-0.8213335348576314,0.6834435549706056,0.23326232450627543
6085,2016-Aug-29 12:00,-0.8315718477502747,0.6734606939689307,0.22929193446445176
6086,2016-Aug-30 12:00,-0.8416218619726922,0.663326375078548,0.22527003728940778
6087,2016-Aug-31 12:00,-0.8514826127275283,0.6530419764170635,0.22119758365889478
6088,2016-Sep-01 12:00,-0.8611513147648467,0.6426113912162212,0.21707501975178664
6089,2016-Sep-02 12:00,-0.8706269359797628,0.6320359106537917,0.21290384843653515
6090,2016-Sep-03 12:00,-0.8799071364514374,0.6213187641159829,0.20868506892934147
6091,2016-Sep-04 12:00,-0.8889901561323299,0.6104626244410695,0.2044191732047523
6092,2016-Sep-05 12:00,-0.8978745284352282,0.5994694022099617,0.20010771302727168
6093,2016-Sep-06 12:00,-0.9065580844802558,0.5883424217580775,0.19575120960574433
6094,2016-Sep-07 12:00,-0.9150388896663875,0.5770842193674769,0.19135177017600244
6095,2016-Sep-08 12:00,-0.9233158385522163,0.5656969237572558,0.18690889559579246
6096,2016-Sep-09 12:00,-0.9313866134126834,0.5541837538003875,0.18242472219659783
6097,2016-Sep-10 12:00,-0.9392499747567549,0.5425467440748721,0.17789982623444617
6098,2016-Sep-11 12:00,-0.9469038932203583,0.5307892883160876,0.1733347957123322
6099,2016-Sep-12 12:00,-0.9543469283176869,0.5189133029842737,0.1687318102915402
6100,2016-Sep-13 12:00,-0.9615775506339295,0.5069215615910511,0.16409095743599533
6101,2016-Sep-14 12:00,-0.9685937422712303,0.49481747216162236,0.15941338902677055
6102,2016-Sep-15 12:00,-0.9753945273748746,0.48260231858790553,0.1547007968573748
6103,2016-Sep-16 12:00,-0.9819777152405471,0.4702803218486847,0.1499533021141765
6104,2016-Sep-17 12:00,-0.9883420022061098,0.4578535002799099,0.14517261980967255
6105,2016-Sep-18 12:00,-0.9944862010580552,0.4453239364115734,0.14035942054684106
6106,2016-Sep-19 12:00,-1.0004080981474441,0.4326958660577237,0.13551491350315154
6107,2016-Sep-20 12:00,-1.0061067969593271,0.4199706546442605,0.1306403184319735
6108,2016-Sep-21 12:00,-1.011580813473974,0.4071511518534026,0.12573633659552896
6109,2016-Sep-22 12:00,-1.0168280502249436,0.3942416836724226,0.1208042074780834
6110,2016-Sep-23 12:00,-1.0218478941903801,0.3812429158539241,0.11584518009560599
6111,2016-Sep-24 12:00,-1.026638353996122,0.36815924845053344,0.11085998380629902
6112,2016-Sep-25 12:00,-1.03119851408788,0.35499211483060145,0.10584988549851028
6113,2016-Sep-26 12:00,-1.035526412273125,0.3417459634521848,0.1008161604903933
6114,2016-Sep-27 12:00,-1.039621188028796,0.32842228737565105,0.09575956350982247
6115,2016-Sep-28 12:00,-1.0434811907658135,0.3150248456403662,0.09068138577695936
6116,2016-Sep-29 12:00,-1.047105313459994,0.30155592929338243,0.0855823974974296
6117,2016-Sep-30 12:00,-1.0504921431116414,0.28801859088854287,0.08046443263680957
6118,2016-Oct-01 12:00,-1.0536403740493565,0.2744159407177878,0.07532827505555163
6119,2016-Oct-02 12:00,-1.056548909666035,0.2607503518359487,0.07017471550956313
6120,2016-Oct-03 12:00,-1.0592162436207895,0.24702575538380087,0.06500507879956287
6121,2016-Oct-04 12:00,-1.0616412790823464,0.23324458400759399,0.05982069499375868
6122,2016-Oct-05 12:00,-1.063822750977743,0.2194100758307467,0.05462289892663207
6123,2016-Oct-06 12:00,-1.0657594737862495,0.20552551796931207,0.049411977260921044
6124,2016-Oct-07 12:00,-1.0674504916431993,0.1915926681878719,0.044189801196619805
6125,2016-Oct-08 12:00,-1.0688944430974912,0.17761565557395687,0.038957718382289674
6126,2016-Oct-09 12:00,-1.0700901784757542,0.16359788123857238,0.033716554536823776
6127,2016-Oct-10 12:00,-1.0710367930999782,0.14954123000512584,0.028467139862977036
6128,2016-Oct-11 12:00,-1.0717330112637422,0.13544996058835848,0.023211356291504923
6129,2016-Oct-12 12:00,-1.0721777538816801,0.12132760460159102,0.017950038773474356
6130,2016-Oct-13 12:00,-1.0723701232519873,0.10717617843292386,0.012684548192789498
6131,2016-Oct-14 12:00,-1.072309047211565,0.09299930574211869,0.007416245978735629
6132,2016-Oct-15 12:00,-1.0719935566804621,0.07879988052385545,0.002145972414232372
6133,2016-Oct-16 12:00,-1.0714225850856338,0.06458240627652025,-0.0031249094961515803
6134,2016-Oct-17 12:00,-1.0705952652765018,0.05034910024590796,-0.008395037736892935
6135,2016-Oct-18 12:00,-1.0695106448050589,0.03610379239240855,-0.013663051875336178
6136,2016-Oct-19 12:00,-1.0681678231099774,0.0218503658794375,-0.01892759366253003
6137,2016-Oct-20 12:00,-1.066565958309952,0.007590430135604379,-0.02418782473986246
6138,2016-Oct-21 12:00,-1.0647041825235775,-0.006670464080616543,-0.02944187414593258
6139,2016-Oct-22 12:00,-1.062581684407687,-0.020929812676171555,-0.034688909009992046
6140,2016-Oct-23 12:00,-1.0601976644844051,-0.035184272040029524,-0.03992758294493362
6141,2016-Oct-24 12:00,-1.0575514018986314,-0.0494296663166602,-0.045156041378723095
6142,2016-Oct-25 12:00,-1.0546421090034037,-0.06366329510312373,-0.050373464101245664
6143,2016-Oct-26 12:00,-1.0514691123149318,-0.07788085365781963,-0.05557852202967118
6144,2016-Oct-27 12:00,-1.0480317700023067,-0.09207874324416594,-0.060769383060734455
6145,2016-Oct-28 12:00,-1.0443294486781585,-0.10625329560126116,-0.0659447362629567
6146,2016-Oct-29 12:00,-1.0403615478521393,-0.12040077270307277,-0.07110327926821641
6147,2016-Oct-30 12:00,-1.0361275025939516,-0.13451736558366686,-0.07624371894453444
6148,2016-Oct-31 12:00,-1.031626786272957,-0.14859919325444443,-0.08136477207485801
6149,2016-Nov-01 12:00,-1.0268588364991622,-0.1626430550279044,-0.08646466200062779
6150,2016-Nov-02 12:00,-1.0218233603934352,-0.17664417949955316,-0.09154162855104123
6151,2016-Nov-03 12:00,-1.0165197925562235,-0.19059920074101838,-0.09659493187585791
6152,2016-Nov-04 12:00,-1.0109478129772398,-0.2045039418742797,-0.10162283964065369
6153,2016-Nov-05 12:00,-1.0051071636427777,-0.21835415415082515,-0.106623638660729
6154,2016-Nov-06 12:00,-0.9989976513158824,-0.23214551716526038,-0.1115956359166944
6155,2016-Nov-07 12:00,-0.992618737882703,-0.2458750692986967,-0.11653765534758471
6156,2016-Nov-08 12:00,-0.9859704909033787,-0.25953759767193557,-0.12144804285460367
6157,2016-Nov-09 12:00,-0.9790526353492326,-0.2731292439500304,-0.1263256601455437
6158,2016-Nov-10 12:00,-0.9718653170134106,-0.2866453987168454,-0.1311679130728464
6159,2016-Nov-11 12:00,-0.9644083075583739,-0.3000820162971109,-0.13597420360159088
6160,2016-Nov-12 12:00,-0.956681666579955,-0.31343502989312017,-0.14074199483534425
6161,2016-Nov-13 12:00,-0.9486854872228649,-0.32669951019743837,-0.14547073553901455
