element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""501.76337""","=""0.00007""","=""14""","=""1.1e+06""",B,"=""138243.6444""","=""158167.7999""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""502.4778""","=""0.0008""","=""1""","=""""",,"=""172816.2926""","=""192712.058""","=""3s2.3p4.(1D).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""503.0700""","=""0.0008""","=""1h""","=""""",,"=""190592.2306""","=""210464.709""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""503.440""","=""0.002""","=""0.5""","=""""",,"=""185093.3298""","=""204951.1273""","=""3s2.3p4.(3P).4d""","=""4F""","=""9/2""","=""3s2.3p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""503.777""","=""0.004""","=""0.5bl""","=""""",,"=""185093.3298""","=""204937.8473""","=""3s2.3p4.(3P).4d""","=""4F""","=""9/2""","=""3s2.3p4.(3P<2>).5f""","=""2[4]*""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""504.2416""","=""0.0008""","=""1""","=""""",,"=""183675.6614""","=""203501.8810""","=""3s2.3p4.(3P).4d""","=""4D""","=""7/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""504.511""","=""0.004""","=""0.5w,bl""","=""""",,"=""186816.0496""","=""206631.7185""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<0>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""506.20370""","=""0.00001""","=""398""","=""2.23e+07""",B,"=""135601.7336""","=""155351.1206""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4P*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""508.764""","=""0.002""","=""0.5""","=""""",,"=""186470.3603""","=""206120.3769""","=""3s2.3p4.(3P).4d""","=""4P""","=""3/2""","=""3s2.3p4.(3P<1>).5f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""509.04948""","=""0.00003""","=""45""","=""""",,"=""172335.5985""","=""191974.5800""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""509.2174""","=""0.0008""","=""1""","=""""",,"=""189040.9351""","=""208673.3904""","=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""509.5845""","=""0.0008""","=""2""","=""""",,"=""190507.4128""","=""210125.7255""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""509.6851""","=""0.0008""","=""1""","=""""",,"=""190511.2674""","=""210125.7255""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""510.045""","=""0.002""","=""0.5""","=""""",,"=""189415.0280""","=""209015.7090""","=""3s2.3p4.(3P).5p""","=""4D*""","=""7/2""","=""3s2.3p4.(3P).6d""","=""2F""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""512.14804""","=""0.00005""","=""5""","=""""",,"=""192556.9179""","=""212077.0827""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<0>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L2634""",
Ar,2,"=""512.259""","=""0.002""","=""0.5*""","=""""",,"=""182951.2609""","=""202467.1718""","=""3s2.3p4.(3P).5s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""512.259""","=""0.002""","=""0.5*""","=""""",,"=""183986.0137""","=""203501.8810""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""512.2972""","=""0.0008""","=""2""","=""""",,"=""192556.9179""","=""212071.3657""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<0>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""512.57663""","=""0.00007""","=""17""","=""""",,"=""172829.6539""","=""192333.4986""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""512.9083""","=""0.0008""","=""2""","=""""",,"=""190106.3000""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""513.1106""","=""0.0008""","=""1""","=""""",,"=""188766.2129""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""4P*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""513.2145""","=""0.0008""","=""2""","=""""",,"=""185624.8282""","=""205104.4297""","=""3s2.3p4.(3P).4d""","=""4F""","=""7/2""","=""3s2.3p4.(3P<2>).5f""","=""2[5]*""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""514.17826""","=""0.00001""","=""224""","=""8.1e+06""",A,"=""151087.3128""","=""170530.4040""","=""3s2.3p4.(3P).3d""","=""2D""","=""5/2""","=""3s2.3p4.(1D).4p""","=""2F*""","=""7/2""",,"=""T926""","=""L11520""",
Ar,2,"=""514.53080""","=""0.00001""","=""162""","=""1.06e+07""",B,"=""138243.6444""","=""157673.4134""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,1,"=""515.1391""","=""""","=""5""","=""2.39e+06""",C,"=""104102.0990""","=""123508.927""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,2,"=""515.28606""","=""0.00005""","=""5""","=""""",,"=""190196.2066""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""515.9505""","=""0.0008""","=""1""","=""""",,"=""183090.8927""","=""202467.1718""","=""3s2.3p4.(3P).5s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""516.081""","=""0.004""","=""0bl""","=""""",,"=""185624.8282""","=""204996.1739""","=""3s2.3p4.(3P).4d""","=""4F""","=""7/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,1,"=""516.2285""","=""""","=""15""","=""1.90e+06""",C,"=""104102.0990""","=""123467.9733""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""516.27467""","=""0.00009""","=""14""","=""""",,"=""173347.9158""","=""192712.058""","=""3s2.3p4.(1D).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""516.57727""","=""0.00002""","=""48""","=""""",,"=""160239.4280""","=""179592.2248""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""517.5426""","=""0.0008""","=""2""","=""""",,"=""186816.0496""","=""206132.7924""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<1>).5f""","=""2[4]*""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""517.62290""","=""0.00004""","=""26""","=""1.7e+06""",B,"=""151087.3128""","=""170401.0170""","=""3s2.3p4.(3P).3d""","=""2D""","=""5/2""","=""3s2.3p4.(1D).4p""","=""2F*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""517.924""","=""0.002""","=""0h""","=""""",,"=""182951.2609""","=""202253.6552""","=""3s2.3p4.(3P).5s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""518.309""","=""0.004""","=""1bl,i""","=""""",,"=""189040.9351""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,1,"=""518.7746""","=""""","=""20""","=""1.38e+06""",C,"=""104102.0990""","=""123372.9253""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n,T1164n""","=""L2634""",
Ar,2,"=""519.13656""","=""0.00009""","=""10""","=""""",,"=""189437.7396""","=""208695.1309""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""3/2""",,"=""""","=""L11520""",
Ar,3,"=""519.182""","=""0.010""","=""""","=""3.10e+00""",C,"=""14010.00""","=""33265.7""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p4""","=""1S""","=""0""",E2,"=""T761""","=""L3452""",
Ar,2,"=""520.2193""","=""0.0002""","=""5""","=""""",,"=""190196.2066""","=""209413.5184""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""520.44432""","=""0.00005""","=""7""","=""""",,"=""173347.9158""","=""192556.9179""","=""3s2.3p4.(1D).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""",,"=""""","=""L2634""",
Ar,2,"=""521.511""","=""0.002""","=""0.5""","=""1.6e+04""",E,"=""139258.3389""","=""158428.1087""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",,"=""T997n""","=""L14821""",
Ar,2,"=""521.68140""","=""0.00005""","=""28""","=""""",,"=""173393.4658""","=""192556.9179""","=""3s2.3p4.(1D).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""521.9589""","=""0.0008""","=""1""","=""""",,"=""184191.7917""","=""203345.0332""","=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""522.1271""","=""""","=""7""","=""8.8e+05""",D,"=""105462.7596""","=""124609.856""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""4""",,"=""T1164n""","=""L2634""",
Ar,2,"=""522.1864""","=""0.0002""","=""6""","=""""",,"=""172829.6539""","=""191974.5800""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""523.05008""","=""0.00019""","=""6""","=""""",,"=""191012.4246""","=""210125.7255""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""523.075""","=""0.002""","=""0.5""","=""""",,"=""192556.9179""","=""211669.17""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""523.603""","=""0.002""","=""1""","=""""",,"=""183914.6440""","=""203007.8061""","=""3s2.3p4.(3P).5s""","=""2P""","=""1/2""","=""3s2.3p4.(1D).5p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""523.6231""","=""0.0016""","=""2bl""","=""""",,"=""190106.3000""","=""209198.6869""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""523.6853""","=""0.0008""","=""1""","=""""",,"=""190507.4128""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""523.792""","=""0.002""","=""0""","=""""",,"=""190511.2674""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""524.1786""","=""0.0008""","=""2""","=""""",,"=""190196.2066""","=""209268.3541""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""524.509""","=""0.002""","=""1""","=""""",,"=""194800.2662""","=""213860.492""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""524.53778""","=""0.00016""","=""7""","=""""",,"=""194800.2662""","=""213859.364""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<2>).7g""","=""2[5]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""524.7469""","=""0.0008""","=""1""","=""""",,"=""194822.1833""","=""213873.677""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""524.7986""","=""0.0008""","=""3""","=""""",,"=""192556.9179""","=""211606.5420""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).6f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""524.95457""","=""0.00009""","=""11""","=""""",,"=""189437.7396""","=""208481.7065""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""525.057""","=""0.002""","=""0""","=""""",,"=""189654.8487""","=""208695.1309""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""525.11051""","=""0.00005""","=""12""","=""""",,"=""194822.1833""","=""213860.492""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""525.14029""","=""0.00011""","=""11""","=""""",,"=""194822.1833""","=""213859.416""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[5]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""525.2138""","=""0.0008""","=""1""","=""""",,"=""187589.3383""","=""206623.9138""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<0>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""525.539""","=""0.002""","=""0.5""","=""""",,"=""186171.3330""","=""205194.0978""","=""3s2.3p4.(3P).4d""","=""4P""","=""1/2""","=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""525.5677""","=""0.0008""","=""1*""","=""""",,"=""183986.0137""","=""203007.8061""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""","=""3s2.3p4.(1D).5p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""525.5677""","=""0.0008""","=""1*""","=""""",,"=""200138.9307""","=""219160.67""","=""3s2.3p4.(1D).4d""","=""2F""","=""7/2""","=""3s2.3p4.(1D<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""525.5677""","=""0.0008""","=""1*""","=""""",,"=""199982.0244""","=""219003.76""","=""3s2.3p4.(1D).4d""","=""2D""","=""3/2""","=""3s2.3p4.(1D<2>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""525.65648""","=""0.00010""","=""8""","=""""",,"=""189654.8487""","=""208673.3904""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""525.8223""","=""0.0008""","=""1""","=""""",,"=""194861.3529""","=""213873.80""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""525.9174""","=""0.0008""","=""1""","=""""",,"=""186171.3330""","=""205180.4124""","=""3s2.3p4.(3P).4d""","=""4P""","=""1/2""","=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""526.18987""","=""0.00006""","=""7""","=""""",,"=""194861.3529""","=""213860.614""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L2634""",
Ar,2,"=""526.4305""","=""0.0008""","=""1""","=""""",,"=""194883.0921""","=""213873.677""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""526.47819""","=""0.00007""","=""17""","=""""",,"=""189934.6322""","=""208923.4846""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""526.71634""","=""0.00008""","=""14""","=""""",,"=""188766.2129""","=""207746.4757""","=""3s2.3p4.(3P).5p""","=""4P*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""526.7958""","=""0.0008""","=""3""","=""""",,"=""194883.0921""","=""213860.492""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""526.8246""","=""0.0008""","=""3""","=""""",,"=""194883.0921""","=""213859.416""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[5]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""526.9761""","=""0.0003""","=""4""","=""""",,"=""189040.9351""","=""208011.8628""","=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""527.3580""","=""0.0008""","=""1""","=""""",,"=""192712.058""","=""211669.17""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<1>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""527.385""","=""0.002""","=""0.5""","=""""",,"=""191169.5946""","=""210125.7255""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""528.16295""","=""0.00005""","=""21""","=""""",,"=""188766.2129""","=""207694.4965""","=""3s2.3p4.(3P).5p""","=""4P*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""528.3437""","=""0.0016""","=""1bl""","=""""",,"=""186074.4375""","=""204996.1739""","=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""528.5438""","=""0.0008""","=""2""","=""""",,"=""184093.1337""","=""203007.8061""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""3s2.3p4.(1D).5p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""528.68866""","=""0.00008""","=""18""","=""2.e+05""",C,"=""139258.3389""","=""158167.7999""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""528.8634""","=""0.0008""","=""1""","=""""",,"=""186074.4375""","=""204977.6464""","=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""529.00551""","=""0.00013""","=""9""","=""""",,"=""196076.4715""","=""214974.607""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<1>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""529.099""","=""0.002""","=""0.5p""","=""""",,"=""194996.5613""","=""213891.30""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<2>).7g""","=""2[2]""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""529.197""","=""0.002""","=""0.5""","=""""",,"=""189437.7396""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""529.38157""","=""0.00018""","=""6""","=""""",,"=""196089.9385""","=""214974.651""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<1>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""529.5892""","=""0.0008""","=""3""","=""""",,"=""194996.5613""","=""213873.80""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""529.63883""","=""0.00018""","=""7""","=""""",,"=""196103.4029""","=""214978.941""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<1>).7g""","=""2[5]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""529.6791""","=""0.002""","=""3""","=""""",,"=""192712.058""","=""211586.1480""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<1>).6f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""529.8001""","=""0.0014""","=""2""","=""""",,"=""190507.4128""","=""209377.2099""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2F""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""529.90805""","=""0.00006""","=""5""","=""""",,"=""190511.2674""","=""209377.2099""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""2F""","=""5/2""",,"=""""","=""L2634""",
Ar,2,"=""529.948""","=""0.002""","=""0""","=""""",,"=""190733.0156""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""530.07745""","=""0.00011""","=""8""","=""""",,"=""196119.1021""","=""214979.020""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<1>).7g""","=""2[5]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""530.256""","=""0.002""","=""0""","=""""",,"=""186340.5616""","=""205194.0978""","=""3s2.3p4.(3P).4d""","=""4F""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""530.56856""","=""0.00009""","=""15*""","=""""",,"=""195031.2028""","=""213873.677""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""530.56856""","=""0.00009""","=""15*""","=""""",,"=""161089.3846""","=""179931.8393""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""530.8074""","=""0.0008""","=""5""","=""""",,"=""172335.5985""","=""191169.5946""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""531.19816""","=""0.00020""","=""5""","=""""",,"=""196621.9658""","=""215442.096""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<0>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""531.2078""","=""0.0003""","=""5""","=""""",,"=""196621.9658""","=""215441.755""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<0>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""531.4258""","=""0.0008""","=""2""","=""""",,"=""189437.7396""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""531.5215""","=""0.0008""","=""4bl""","=""""",,"=""196633.1005""","=""215441.755""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<0>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""531.611""","=""0.002""","=""0*""","=""""",,"=""190592.2306""","=""209397.84""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).7p""","=""1*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""531.611""","=""0.002""","=""0*""","=""""",,"=""190592.2306""","=""209397.76""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).7p""","=""1*""","=""5/2""",,"=""""","=""L14821""",
Ar,8,"=""532.690""","=""0.008""","=""""","=""""",,"=""1044645.1""","=""1063412.6""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""""","=""L7203""",
