element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,1,"=""411.2865""","=""0.0020""","=""100""","=""""",,"=""148257.7898""","=""172564.88""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,2,"=""411.413""","=""0.002""","=""16""","=""""",,"=""294086.4608""","=""318386.291""","=""2s2.2p4.(3P).4p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L11529""",
Ne,3,"=""411.694""","=""""","=""30""","=""""",,"=""439573.05""","=""463856.46""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""","=""2s2.2p3.(4S*).5p""","=""3P""","=""2""",,"=""""","=""L10704""",
Ne,2,"=""411.8199""","=""0.0003""","=""80""","=""""",,"=""279324.8733""","=""303600.498""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""412.6941""","=""0.0020""","=""20""","=""""",,"=""148257.7898""","=""172481.8376""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""412.8072""","=""0.0020""","=""300""","=""""",,"=""148257.7898""","=""172475.321""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""413.0512""","=""0.0020""","=""200""","=""""",,"=""148257.7898""","=""172460.966""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""413.10613""","=""0.00020""","=""700""","=""""",,"=""148257.7898""","=""172457.823""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,2,"=""413.3691""","=""0.0003""","=""180""","=""""",,"=""279324.8733""","=""303509.514""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""413.3868""","=""0.0020""","=""60""","=""""",,"=""279324.8733""","=""303508.458""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L1406""",
Ne,3,"=""413.833""","=""""","=""50wl""","=""1.4e+07""",D,"=""473863.42""","=""498020.88""","=""2s2.2p3.(2D*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*).5s""","=""3D*""","=""2""",,"=""T8046""","=""L10704""",
Ne,3,"=""414.288""","=""""","=""160""","=""5.6e+07""",D,"=""473863.42""","=""497994.44""","=""2s2.2p3.(2D*).4p""","=""3P""","=""2""","=""2s2.2p3.(2D*).5s""","=""3D*""","=""3""",,"=""T8046""","=""L10704""",
Ne,3,"=""414.697""","=""""","=""50wl""","=""2.3e+07""",D,"=""473932.50""","=""498039.74""","=""2s2.2p3.(2D*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*).5s""","=""3D*""","=""1""",,"=""T8046""","=""L10704""",
Ne,3,"=""415.019""","=""""","=""90ws""","=""4.1e+07""",D,"=""473932.50""","=""498020.88""","=""2s2.2p3.(2D*).4p""","=""3P""","=""1""","=""2s2.2p3.(2D*).5s""","=""3D*""","=""2""",,"=""T8046""","=""L10704""",
Ne,2,"=""415.06893""","=""0.00007""","=""180""","=""""",,"=""279422.869""","=""303508.458""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L5951""",
Ne,3,"=""415.228""","=""""","=""50w""","=""3.0e+07""",D,"=""473963.62""","=""498039.74""","=""2s2.2p3.(2D*).4p""","=""3P""","=""0""","=""2s2.2p3.(2D*).5s""","=""3D*""","=""1""",,"=""T8046""","=""L10704""",
Ne,1,"=""416.48079""","=""0.00020""","=""500""","=""""",,"=""148257.7898""","=""172261.741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""416.6091""","=""0.0020""","=""300""","=""""",,"=""148257.7898""","=""172254.295""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,1,"=""417.3966""","=""0.0020""","=""20""","=""""",,"=""148257.7898""","=""172209.15""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""417.43667""","=""0.00020""","=""700""","=""""",,"=""148257.7898""","=""172206.770""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""417.52197""","=""0.00020""","=""600""","=""""",,"=""148257.7898""","=""172201.878""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""417.5488""","=""0.0020""","=""400""","=""""",,"=""148257.7898""","=""172200.33""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,8,"=""418.18""","=""0.15""","=""20""","=""""",,"=""9117560""","=""9141461""","=""1s.2s.(3S).8d""","=""4D""","=""""","=""1s.2s.(3S).9f""","=""4F*""","=""""",,"=""""","=""L9090u58,L10000""",
Ne,2,"=""418.665""","=""0.004""","=""40w""","=""""",,"=""252798.4654""","=""276677.1142""","=""2s2.2p4.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",,"=""""","=""L1406""",
Ne,1,"=""419.6415""","=""0.0020""","=""150""","=""""",,"=""148257.7898""","=""172080.915""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""419.81018""","=""0.00020""","=""700""","=""""",,"=""148257.7898""","=""172071.389""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,3,"=""419.861""","=""""","=""30w""","=""""",,"=""440051.58""","=""463862.3""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""","=""2s2.2p3.(4S*).5p""","=""3P""","=""1""",,"=""""","=""L10704""",
Ne,3,"=""419.959""","=""""","=""90w""","=""""",,"=""448223.06""","=""472027.94""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""","=""2s2.2p3.(2D*).4p""","=""3F""","=""2""",,"=""""","=""L10704""",
Ne,3,"=""420.292""","=""""","=""90ws""","=""""",,"=""448233.86""","=""472020.08""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""","=""2s2.2p3.(2D*).4p""","=""3F""","=""3""",,"=""""","=""L10704""",
Ne,1,"=""420.3270""","=""0.0020""","=""20*""","=""""",,"=""149824.2215""","=""173608.51""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""420.3270""","=""0.0020""","=""20*""","=""""",,"=""149824.2215""","=""173608.51""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""420.3270""","=""0.0020""","=""20*""","=""""",,"=""149824.2215""","=""173608.54""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,2,"=""420.5596""","=""0.0003""","=""80""","=""""",,"=""279218.6416""","=""302989.805""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""420.6501""","=""0.0003""","=""100""","=""""",,"=""279137.6053""","=""302903.635""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,3,"=""420.732""","=""""","=""120ws""","=""""",,"=""448251.88""","=""472013.12""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""","=""2s2.2p3.(2D*).4p""","=""3F""","=""4""",,"=""""","=""L10704""",
Ne,2,"=""421.71702""","=""0.00009""","=""180""","=""""",,"=""279137.6053""","=""302843.509""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L9088""",
Ne,2,"=""421.9367""","=""0.0003""","=""160""","=""3.3e+07""",D,"=""279137.6053""","=""302831.176""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""","=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",,"=""T1115CA,LS""","=""L1406""",
Ne,2,"=""421.97452""","=""0.00004""","=""300""","=""""",,"=""279137.6053""","=""302829.0453""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""","=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""9/2""",,"=""""","=""L9088""",
Ne,2,"=""422.08935""","=""0.00010""","=""180""","=""""",,"=""279218.6416""","=""302903.635""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L9088""",
Ne,2,"=""422.1086""","=""0.0003""","=""120""","=""1.4e+07""",D,"=""279218.6416""","=""302902.557""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""T1115CA,LS""","=""L1406""",
Ne,8,"=""422.18""","=""0.30""","=""20bl*""","=""1.16e+08""",A,"=""[1818014.9]""","=""[1841702]""","=""1s2.8p""","=""2P*""","=""1/2""","=""1s2.9d""","=""2D""","=""""",,"=""T7495LS""","=""L9090,L10000""",
Ne,8,"=""422.18""","=""0.30""","=""20bl*""","=""9.3e+07""",A,"=""[1818040.8]""","=""[1841702]""","=""1s2.8p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""""",,"=""T7495LS""","=""L9090,L10000""",
Ne,3,"=""422.407""","=""""","=""200""","=""1.7e+08""",D,"=""448223.06""","=""471890.24""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""","=""2s2.2p3.(4S*).5f""","=""3F""","=""2""",,"=""T8046""","=""L10704""",
Ne,2,"=""422.4473""","=""0.0003""","=""100""","=""""",,"=""279324.8733""","=""302989.805""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""422.4641""","=""0.0003""","=""120""","=""1.9e+07""",D,"=""279324.8733""","=""302988.859""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",,"=""T1115CA,LS""","=""L1406""",
Ne,3,"=""422.606""","=""""","=""240l""","=""1.8e+08""",D,"=""448233.86""","=""471890.19""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""","=""2s2.2p3.(4S*).5f""","=""3F""","=""3""",,"=""T8046""","=""L10704""",
Ne,3,"=""422.935""","=""""","=""300""","=""2.0e+08""",D,"=""448251.88""","=""471889.71""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""","=""2s2.2p3.(4S*).5f""","=""3F""","=""4""",,"=""T8046""","=""L10704""",
Ne,2,"=""423.15332""","=""0.00007""","=""160bl""","=""2.2e+07""",D,"=""279218.6416""","=""302844.085""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""T1115CA,LS""","=""L5951""",
Ne,2,"=""423.16362""","=""0.00006""","=""180bl""","=""""",,"=""279218.6416""","=""302843.509""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L9088""",
Ne,1,"=""423.2323""","=""0.0020""","=""10""","=""""",,"=""149657.0392""","=""173278.07""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).13d""","=""2[7/2]*""","=""4""",,"=""""","=""L3469""",
Ne,2,"=""423.38466""","=""0.00006""","=""200""","=""5.5e+06""",D,"=""279218.6416""","=""302831.176""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",,"=""T1115CA,LS""","=""L9088""",
Ne,2,"=""423.99190""","=""0.00018""","=""160""","=""1.5e+07""",D,"=""279324.8733""","=""302903.635""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""T1115CA,LS""","=""L5951""",
Ne,2,"=""424.01049""","=""0.00007""","=""180""","=""""",,"=""279324.8733""","=""302902.557""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L5951""",
Ne,2,"=""424.2038""","=""0.0020""","=""60""","=""""",,"=""279422.869""","=""302989.805""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""424.2210""","=""0.0003""","=""120""","=""1.9e+07""",D,"=""279422.869""","=""302988.859""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",,"=""T1115CA,LS""","=""L1406""",
Ne,1,"=""424.9538""","=""0.0020""","=""20""","=""""",,"=""149824.2215""","=""173349.52""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).9d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,2,"=""425.06469""","=""0.00007""","=""240""","=""9.0e+06""",D,"=""279324.8733""","=""302844.085""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""T1115CA,LS""","=""L9088""",
Ne,1,"=""425.2418""","=""0.0020""","=""20""","=""""",,"=""149657.0392""","=""173166.45""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""425.2775""","=""0.0020""","=""20""","=""""",,"=""149657.0392""","=""173164.48""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""4""",,"=""""","=""L3469""",
Ne,1,"=""425.6498""","=""0.0020""","=""20*""","=""""",,"=""150121.5922""","=""173608.51""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""425.6498""","=""0.0020""","=""20*""","=""""",,"=""150121.5922""","=""173608.51""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,2,"=""425.7181""","=""0.0020""","=""80""","=""""",,"=""305364.004""","=""328847.124""","=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""","=""2s2.2p4.(1D<2>).4f""","=""2[4]*""","=""9/2""",,"=""""","=""L1406""",
Ne,2,"=""425.7395""","=""0.0020""","=""80""","=""""",,"=""305365.116""","=""328847.027""","=""2s2.2p4.(1D).3d""","=""2G""","=""7/2""","=""2s2.2p4.(1D<2>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""425.78024""","=""0.00015""","=""180""","=""9.6e+06""",D,"=""279422.869""","=""302902.557""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""T1115CA,LS""","=""L9088""",
Ne,1,"=""425.9739""","=""0.0020""","=""10""","=""""",,"=""149657.0392""","=""173126.12""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,3,"=""426.198""","=""""","=""240l""","=""1.6e+08""",D,"=""434325.760""","=""457782.4""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,"=""T8046""","=""L10704""",
Ne,2,"=""426.2442""","=""0.0020""","=""40""","=""""",,"=""305364.004""","=""328818.054""","=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""","=""2s2.2p4.(1D<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""426.2479""","=""0.0020""","=""20""","=""""",,"=""149824.2215""","=""173278.15""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).13d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
Ne,3,"=""426.522""","=""""","=""200l""","=""9.3e+07""",D,"=""434343.564""","=""457782.4""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,"=""T8046""","=""L10704""",
Ne,1,"=""426.7286""","=""0.0020""","=""10""","=""""",,"=""148257.7898""","=""171685.289""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
Ne,2,"=""426.7382""","=""0.0020""","=""60""","=""""",,"=""280172.9854""","=""303599.9098""","=""2s2.2p4.(3P).3d""","=""4F""","=""9/2""","=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""426.7724""","=""0.0020""","=""50""","=""""",,"=""148257.7898""","=""171682.914""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""426.80086""","=""0.00020""","=""700""","=""""",,"=""148257.7898""","=""171681.348""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,3,"=""426.805""","=""""","=""160l""","=""3.1e+07""",D,"=""434359.09""","=""457782.4""","=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,"=""T8046""","=""L10704""",
Ne,1,"=""426.97223""","=""0.00020""","=""700""","=""""",,"=""148257.7898""","=""171671.928""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""427.02252""","=""0.00020""","=""500""","=""""",,"=""148257.7898""","=""171669.172""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",,"=""""","=""L4498""",
Ne,1,"=""427.46617""","=""0.00020""","=""500""","=""""",,"=""148257.7898""","=""171644.882""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""427.5167""","=""0.0020""","=""10""","=""""",,"=""148257.7898""","=""171642.1580""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""427.55590""","=""0.00020""","=""700""","=""""",,"=""148257.7898""","=""171639.9741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""427.8850""","=""0.0020""","=""50""","=""""",,"=""149657.0392""","=""173021.29""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""427.9279""","=""0.0020""","=""150""","=""""",,"=""149657.0392""","=""173018.89""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""4""",,"=""""","=""L3469""",
Ne,1,"=""428.3242""","=""0.0020""","=""100""","=""""",,"=""149824.2215""","=""173164.46""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""428.8541""","=""0.0020""","=""50""","=""""",,"=""149657.0392""","=""172968.51""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""428.9799""","=""0.0020""","=""20""","=""""",,"=""149824.2215""","=""173128.85""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""429.0374""","=""0.0003""","=""180""","=""""",,"=""305364.004""","=""328665.44""","=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""","=""2s2.2p4.(1D<2>).4f""","=""2[5]*""","=""11/2""",,"=""""","=""L1406""",
Ne,2,"=""429.0602""","=""0.0003""","=""160""","=""""",,"=""305365.116""","=""328665.31""","=""2s2.2p4.(1D).3d""","=""2G""","=""7/2""","=""2s2.2p4.(1D<2>).4f""","=""2[5]*""","=""9/2""",,"=""""","=""L1406""",
Ne,1,"=""429.1976""","=""0.0020""","=""20*""","=""""",,"=""150315.8612""","=""173608.51""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""429.1976""","=""0.0020""","=""20*""","=""""",,"=""150315.8612""","=""173608.51""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""429.1976""","=""0.0020""","=""20*""","=""""",,"=""150315.8612""","=""173608.54""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).10d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,2,"=""429.427""","=""0.002""","=""19""","=""""",,"=""290371.9268""","=""313652.1424""","=""2s2.2p4.(3P).4p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).6s""","=""4P""","=""3/2""",,"=""""","=""L11529c153""",
Ne,2,"=""429.8094""","=""0.0020""","=""12""","=""""",,"=""280268.9453""","=""303528.5122""","=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""","=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""430.3248""","=""0.0020""","=""300""","=""""",,"=""148257.7898""","=""171489.486""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""430.3695""","=""0.0020""","=""10""","=""""",,"=""150121.5922""","=""173350.78""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).9d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""430.3955""","=""0.0020""","=""50""","=""""",,"=""150121.5922""","=""173349.46""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).9d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""430.62508""","=""0.00020""","=""700""","=""""",,"=""148257.7898""","=""171473.311""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""431.0130""","=""0.0020""","=""20""","=""""",,"=""149824.2215""","=""173018.85""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
Ne,8,"=""431.38""","=""0.15""","=""100""","=""""",,"=""9118338""","=""9141513""","=""1s.2s.(3S).8f""","=""4F*""","=""""","=""1s.2s.(3S).9g""","=""4G""","=""""",,"=""""","=""L9090u58,L10000""",
Ne,1,"=""431.4110""","=""0.0020""","=""10""","=""""",,"=""149657.0392""","=""172830.25""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""431.4695""","=""0.0020""","=""300""","=""""",,"=""149657.0392""","=""172827.13""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""4""",,"=""""","=""L3469""",
Ne,1,"=""431.6008""","=""0.0020""","=""150""","=""""",,"=""149824.2215""","=""172987.283""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
